ano,mes,sigla_uf,tipo_consumo,consumo,data
2015,12,MA,Residencial,259417,2015-12-01
2015,12,MA,Comercial,108652,2015-12-01
2015,12,MA,Industrial,87218,2015-12-01
2015,12,MA,Outros,120856,2015-12-01
2015,12,PB,Residencial,147654,2015-12-01
2015,12,PB,Total,421635,2015-12-01
2015,12,PB,Cativo,355198,2015-12-01
2015,12,PB,Outros,87608,2015-12-01
2015,12,PB,Industrial,109334,2015-12-01
2015,12,PB,Comercial,77039,2015-12-01
2015,12,PE,Residencial,433265,2015-12-01
2015,12,PE,Industrial,300342,2015-12-01
2015,12,PE,Cativo,1029585,2015-12-01
2015,12,PE,Total,1209239,2015-12-01
2015,12,PE,Comercial,259060,2015-12-01
2015,12,PE,Outros,216572,2015-12-01
2015,12,PI,Residencial,149468,2015-12-01
2015,12,PI,Comercial,65570,2015-12-01
2015,12,PI,Cativo,297069,2015-12-01
2015,12,PI,Outros,64432,2015-12-01
2015,12,PI,Total,301549,2015-12-01
2015,12,PI,Industrial,22079,2015-12-01
2015,12,RN,Residencial,173709,2015-12-01
2015,12,RN,Industrial,104425,2015-12-01
2015,12,RN,Comercial,95461,2015-12-01
2015,12,RN,Cativo,408804,2015-12-01
2015,12,RN,Total,477028,2015-12-01
2015,12,RN,Outros,103433,2015-12-01
2015,12,SE,Industrial,117880,2015-12-01
2015,12,SE,Comercial,50274,2015-12-01
2015,12,SE,Outros,61703,2015-12-01
2015,12,SE,Total,318940,2015-12-01
2015,12,SE,Residencial,89083,2015-12-01
2015,12,SE,Cativo,232992,2015-12-01
2016,1,AL,Cativo,395606,2016-01-01
2016,1,AL,Comercial,64008,2016-01-01
2016,1,AL,Industrial,168763,2016-01-01
2016,1,AL,Outros,71968,2016-01-01
2016,1,AL,Residencial,112745,2016-01-01
2016,1,AL,Total,417484,2016-01-01
2016,1,BA,Outros,340091,2016-01-01
2016,1,BA,Industrial,725634,2016-01-01
2016,1,BA,Cativo,1752614,2016-01-01
2016,1,BA,Total,2005205,2016-01-01
2016,1,BA,Comercial,325022,2016-01-01
2016,1,BA,Residencial,614458,2016-01-01
2016,1,CE,Residencial,355974,2016-01-01
2016,1,CE,Total,954361,2016-01-01
2016,1,CE,Cativo,857628,2016-01-01
2016,1,CE,Comercial,184890,2016-01-01
2016,1,CE,Industrial,178465,2016-01-01
2016,1,CE,Outros,235032,2016-01-01
2016,1,MA,Industrial,78923,2016-01-01
2016,1,MA,Residencial,243069,2016-01-01
2016,1,MA,Comercial,101173,2016-01-01
2016,1,MA,Total,528069,2016-01-01
2016,1,MA,Cativo,477526,2016-01-01
2016,1,MA,Outros,104904,2016-01-01
2016,1,PB,Outros,86588,2016-01-01
2016,1,PB,Industrial,110459,2016-01-01
2016,1,PB,Comercial,76950,2016-01-01
2016,1,PB,Residencial,156327,2016-01-01
2016,1,PB,Total,430324,2016-01-01
2016,1,PB,Cativo,364494,2016-01-01
2016,1,PE,Total,1147570,2016-01-01
2016,1,PE,Cativo,970707,2016-01-01
2016,1,PE,Industrial,301937,2016-01-01
2016,1,PE,Outros,192845,2016-01-01
2016,1,PE,Comercial,240302,2016-01-01
2016,1,PE,Residencial,412486,2016-01-01
2016,1,PI,Comercial,59495,2016-01-01
2016,1,PI,Industrial,18133,2016-01-01
2016,1,PI,Residencial,129868,2016-01-01
2016,1,PI,Total,265941,2016-01-01
2016,1,PI,Cativo,262994,2016-01-01
2016,1,PI,Outros,58445,2016-01-01
2016,1,RN,Cativo,389891,2016-01-01
2016,1,RN,Industrial,105274,2016-01-01
2016,1,RN,Outros,91406,2016-01-01
2016,1,RN,Comercial,88928,2016-01-01
2016,1,RN,Total,461199,2016-01-01
2016,1,RN,Residencial,175591,2016-01-01
2016,1,SE,Industrial,120428,2016-01-01
2016,1,SE,Comercial,50920,2016-01-01
2016,1,SE,Residencial,94972,2016-01-01
2016,1,SE,Total,324420,2016-01-01
2016,1,SE,Outros,58100,2016-01-01
2016,1,SE,Cativo,237352,2016-01-01
2016,2,AL,Cativo,378433,2016-02-01
2016,2,AL,Total,392439,2016-02-01
2016,2,AL,Comercial,64324,2016-02-01
2016,2,AL,Residencial,110857,2016-02-01
2016,2,AL,Industrial,150082,2016-02-01
2016,2,AL,Outros,67176,2016-02-01
2016,2,BA,Outros,315629,2016-02-01
2016,2,BA,Total,1912580,2016-02-01
2016,2,BA,Residencial,570365,2016-02-01
2016,2,BA,Industrial,713668,2016-02-01
2016,2,BA,Cativo,1656640,2016-02-01
2016,2,BA,Comercial,312918,2016-02-01
2016,2,CE,Industrial,186555,2016-02-01
2016,2,CE,Total,907792,2016-02-01
2016,2,CE,Residencial,328238,2016-02-01
2016,2,CE,Comercial,179417,2016-02-01
2016,2,CE,Outros,213582,2016-02-01
2016,2,CE,Cativo,811596,2016-02-01
2016,2,MA,Industrial,77474,2016-02-01
2016,2,MA,Comercial,97691,2016-02-01
2016,2,MA,Outros,95205,2016-02-01
2016,2,MA,Cativo,479691,2016-02-01
2016,2,MA,Residencial,259943,2016-02-01
2016,2,MA,Total,530313,2016-02-01
2016,2,PB,Residencial,149039,2016-02-01
2016,2,PB,Cativo,345109,2016-02-01
2016,2,PB,Outros,76931,2016-02-01
2016,2,PB,Comercial,74986,2016-02-01
2016,2,PB,Total,418811,2016-02-01
2016,2,PB,Industrial,117855,2016-02-01
2016,2,PE,Outros,176564,2016-02-01
2016,2,PE,Comercial,234875,2016-02-01
2016,2,PE,Industrial,312526,2016-02-01
2016,2,PE,Cativo,940391,2016-02-01
2016,2,PE,Residencial,392651,2016-02-01
2016,2,PE,Total,1116616,2016-02-01
2016,2,PI,Total,241265,2016-02-01
2016,2,PI,Outros,53430,2016-02-01
2016,2,PI,Comercial,55203,2016-02-01
2016,2,PI,Residencial,115420,2016-02-01
2016,2,PI,Industrial,17212,2016-02-01
2016,2,PI,Cativo,237784,2016-02-01
2016,2,RN,Comercial,88024,2016-02-01
2016,2,RN,Industrial,98658,2016-02-01
2016,2,RN,Total,439684,2016-02-01
2016,2,RN,Cativo,375019,2016-02-01
2016,2,RN,Residencial,170666,2016-02-01
2016,2,RN,Outros,82336,2016-02-01
2016,2,SE,Cativo,232743,2016-02-01
2016,2,SE,Comercial,51043,2016-02-01
2016,2,SE,Outros,57315,2016-02-01
2016,2,SE,Total,318336,2016-02-01
2016,2,SE,Residencial,94167,2016-02-01
2016,2,SE,Industrial,115811,2016-02-01
2016,3,AL,Residencial,120186,2016-03-01
2016,3,AL,Cativo,406630,2016-03-01
2016,3,AL,Total,426875,2016-03-01
2016,3,AL,Comercial,66954,2016-03-01
2016,3,AL,Outros,70556,2016-03-01
2016,3,AL,Industrial,169179,2016-03-01
2016,3,BA,Comercial,353144,2016-03-01
2016,3,BA,Industrial,750835,2016-03-01
2016,3,BA,Total,2144824,2016-03-01
2016,3,BA,Cativo,1876837,2016-03-01
2016,3,BA,Residencial,631933,2016-03-01
2016,3,BA,Outros,408912,2016-03-01
2016,3,CE,Cativo,842712,2016-03-01
2016,3,CE,Outros,217167,2016-03-01
2016,3,CE,Total,959585,2016-03-01
2016,3,CE,Residencial,337696,2016-03-01
2016,3,CE,Comercial,191517,2016-03-01
2016,3,CE,Industrial,213205,2016-03-01
2016,3,MA,Cativo,477425,2016-03-01
2016,3,MA,Residencial,243817,2016-03-01
2016,3,MA,Industrial,101520,2016-03-01
2016,3,MA,Outros,104414,2016-03-01
2016,3,MA,Total,551328,2016-03-01
2016,3,MA,Comercial,101577,2016-03-01
2016,3,PB,Total,441530,2016-03-01
2016,3,PB,Comercial,78988,2016-03-01
2016,3,PB,Residencial,155707,2016-03-01
2016,3,PB,Industrial,124325,2016-03-01
2016,3,PB,Cativo,362796,2016-03-01
2016,3,PB,Outros,82510,2016-03-01
2016,3,PE,Total,1209335,2016-03-01
2016,3,PE,Industrial,332358,2016-03-01
2016,3,PE,Outros,199443,2016-03-01
2016,3,PE,Cativo,1012909,2016-03-01
2016,3,PE,Residencial,423641,2016-03-01
2016,3,PE,Comercial,253892,2016-03-01
2016,3,PI,Residencial,129950,2016-03-01
2016,3,PI,Comercial,59021,2016-03-01
2016,3,PI,Cativo,262930,2016-03-01
2016,3,PI,Industrial,19380,2016-03-01
2016,3,PI,Outros,57720,2016-03-01
2016,3,PI,Total,266071,2016-03-01
2016,3,RN,Comercial,91659,2016-03-01
2016,3,RN,Total,461166,2016-03-01
2016,3,RN,Residencial,172176,2016-03-01
2016,3,RN,Outros,88995,2016-03-01
2016,3,RN,Industrial,108336,2016-03-01
2016,3,RN,Cativo,390351,2016-03-01
2016,3,SE,Outros,60579,2016-03-01
2016,3,SE,Total,331494,2016-03-01
2016,3,SE,Residencial,100023,2016-03-01
2016,3,SE,Cativo,244221,2016-03-01
2016,3,SE,Comercial,52758,2016-03-01
2016,3,SE,Industrial,118134,2016-03-01
2016,4,AL,Total,380810,2016-04-01
2016,4,AL,Residencial,109858,2016-04-01
2016,4,AL,Industrial,146411,2016-04-01
2016,4,AL,Comercial,63627,2016-04-01
2016,4,AL,Outros,60914,2016-04-01
2016,4,AL,Cativo,367404,2016-04-01
2016,4,BA,Comercial,330783,2016-04-01
2016,4,BA,Outros,408000,2016-04-01
2016,4,BA,Residencial,613334,2016-04-01
2016,4,BA,Cativo,1763640,2016-04-01
2016,4,BA,Industrial,650939,2016-04-01
2016,4,BA,Total,2003056,2016-04-01
2016,4,CE,Outros,219397,2016-04-01
2016,4,CE,Cativo,851821,2016-04-01
2016,4,CE,Total,982875,2016-04-01
2016,4,CE,Industrial,223560,2016-04-01
2016,4,CE,Residencial,349095,2016-04-01
2016,4,CE,Comercial,190823,2016-04-01
2016,4,MA,Residencial,246943,2016-04-01
2016,4,MA,Total,557051,2016-04-01
2016,4,MA,Industrial,101875,2016-04-01
2016,4,MA,Cativo,479651,2016-04-01
2016,4,MA,Comercial,100489,2016-04-01
2016,4,MA,Outros,107744,2016-04-01
2016,4,PB,Cativo,357495,2016-04-01
2016,4,PB,Comercial,77319,2016-04-01
2016,4,PB,Outros,80139,2016-04-01
2016,4,PB,Total,436467,2016-04-01
2016,4,PB,Industrial,124472,2016-04-01
2016,4,PB,Residencial,154537,2016-04-01
2016,4,PE,Outros,199377,2016-04-01
2016,4,PE,Total,1206262,2016-04-01
2016,4,PE,Comercial,251043,2016-04-01
2016,4,PE,Residencial,437956,2016-04-01
2016,4,PE,Cativo,1011485,2016-04-01
2016,4,PE,Industrial,317885,2016-04-01
2016,4,PI,Industrial,19463,2016-04-01
2016,4,PI,Total,259448,2016-04-01
2016,4,PI,Outros,58796,2016-04-01
2016,4,PI,Comercial,59598,2016-04-01
2016,4,PI,Cativo,256009,2016-04-01
2016,4,PI,Residencial,121591,2016-04-01
2016,4,RN,Comercial,92500,2016-04-01
2016,4,RN,Residencial,181541,2016-04-01
2016,4,RN,Outros,89567,2016-04-01
2016,4,RN,Total,463977,2016-04-01
2016,4,RN,Cativo,399951,2016-04-01
2016,4,RN,Industrial,100369,2016-04-01
2016,4,SE,Comercial,50948,2016-04-01
2016,4,SE,Outros,57607,2016-04-01
2016,4,SE,Residencial,93014,2016-04-01
2016,4,SE,Industrial,117363,2016-04-01
2016,4,SE,Cativo,231363,2016-04-01
2016,4,SE,Total,318932,2016-04-01
2016,5,AL,Industrial,180293,2016-05-01
2016,5,AL,Total,414658,2016-05-01
2016,5,AL,Comercial,61919,2016-05-01
2016,5,AL,Residencial,109017,2016-05-01
2016,5,AL,Cativo,380413,2016-05-01
2016,5,AL,Outros,63429,2016-05-01
2016,5,BA,Cativo,1763271,2016-05-01
2016,5,BA,Outros,413455,2016-05-01
2016,5,BA,Total,2052298,2016-05-01
2016,5,BA,Residencial,561774,2016-05-01
2016,5,BA,Industrial,767237,2016-05-01
2016,5,BA,Comercial,309832,2016-05-01
2016,5,CE,Industrial,241347,2016-05-01
2016,5,CE,Cativo,860505,2016-05-01
2016,5,CE,Comercial,191988,2016-05-01
2016,5,CE,Residencial,351687,2016-05-01
2016,5,CE,Outros,222999,2016-05-01
2016,5,CE,Total,1008021,2016-05-01
2016,5,MA,Industrial,85646,2016-05-01
2016,5,MA,Comercial,106454,2016-05-01
2016,5,MA,Cativo,509547,2016-05-01
2016,5,MA,Residencial,262755,2016-05-01
2016,5,MA,Total,564976,2016-05-01
2016,5,MA,Outros,110121,2016-05-01
2016,5,PB,Residencial,150292,2016-05-01
2016,5,PB,Cativo,352341,2016-05-01
2016,5,PB,Total,427548,2016-05-01
2016,5,PB,Industrial,121344,2016-05-01
2016,5,PB,Comercial,75672,2016-05-01
2016,5,PB,Outros,80240,2016-05-01
2016,5,PE,Total,1199732,2016-05-01
2016,5,PE,Industrial,327945,2016-05-01
2016,5,PE,Comercial,247926,2016-05-01
2016,5,PE,Cativo,997672,2016-05-01
2016,5,PE,Residencial,418020,2016-05-01
2016,5,PE,Outros,205841,2016-05-01
2016,5,PI,Outros,63204,2016-05-01
2016,5,PI,Comercial,62271,2016-05-01
2016,5,PI,Total,280490,2016-05-01
2016,5,PI,Cativo,276827,2016-05-01
2016,5,PI,Industrial,21146,2016-05-01
2016,5,PI,Residencial,133869,2016-05-01
2016,5,RN,Industrial,105258,2016-05-01
2016,5,RN,Residencial,175456,2016-05-01
2016,5,RN,Total,461676,2016-05-01
2016,5,RN,Comercial,90224,2016-05-01
2016,5,RN,Cativo,394559,2016-05-01
2016,5,RN,Outros,90738,2016-05-01
2016,5,SE,Outros,57567,2016-05-01
2016,5,SE,Cativo,229214,2016-05-01
2016,5,SE,Comercial,50053,2016-05-01
2016,5,SE,Industrial,112119,2016-05-01
2016,5,SE,Total,312118,2016-05-01
2016,5,SE,Residencial,92379,2016-05-01
2016,6,AL,Comercial,59062,2016-06-01
2016,6,AL,Outros,56604,2016-06-01
2016,6,AL,Cativo,359264,2016-06-01
2016,6,AL,Total,379631,2016-06-01
2016,6,AL,Residencial,102806,2016-06-01
2016,6,AL,Industrial,161159,2016-06-01
2016,6,BA,Industrial,713983,2016-06-01
2016,6,BA,Comercial,302091,2016-06-01
2016,6,BA,Total,1988550,2016-06-01
2016,6,BA,Cativo,1732524,2016-06-01
2016,6,BA,Outros,411986,2016-06-01
2016,6,BA,Residencial,560490,2016-06-01
2016,6,CE,Outros,229615,2016-06-01
2016,6,CE,Cativo,861133,2016-06-01
2016,6,CE,Comercial,195165,2016-06-01
2016,6,CE,Industrial,281403,2016-06-01
2016,6,CE,Total,1054048,2016-06-01
2016,6,CE,Residencial,347865,2016-06-01
2016,6,MA,Outros,115670,2016-06-01
2016,6,MA,Cativo,510768,2016-06-01
2016,6,MA,Residencial,262336,2016-06-01
2016,6,MA,Comercial,105544,2016-06-01
2016,6,MA,Total,563658,2016-06-01
2016,6,MA,Industrial,80108,2016-06-01
2016,6,PB,Total,424316,2016-06-01
2016,6,PB,Outros,78599,2016-06-01
2016,6,PB,Residencial,148674,2016-06-01
2016,6,PB,Cativo,345265,2016-06-01
2016,6,PB,Industrial,123390,2016-06-01
2016,6,PB,Comercial,73653,2016-06-01
2016,6,PE,Total,1143090,2016-06-01
2016,6,PE,Industrial,316678,2016-06-01
2016,6,PE,Cativo,947993,2016-06-01
2016,6,PE,Outros,192765,2016-06-01
2016,6,PE,Comercial,234518,2016-06-01
2016,6,PE,Residencial,399129,2016-06-01
2016,6,PI,Residencial,137467,2016-06-01
2016,6,PI,Total,283536,2016-06-01
2016,6,PI,Cativo,279941,2016-06-01
2016,6,PI,Industrial,18096,2016-06-01
2016,6,PI,Outros,64455,2016-06-01
2016,6,PI,Comercial,63518,2016-06-01
2016,6,RN,Comercial,89679,2016-06-01
2016,6,RN,Industrial,99824,2016-06-01
2016,6,RN,Outros,93574,2016-06-01
2016,6,RN,Total,455703,2016-06-01
2016,6,RN,Residencial,172626,2016-06-01
2016,6,RN,Cativo,392798,2016-06-01
2016,6,SE,Total,303511,2016-06-01
2016,6,SE,Industrial,114100,2016-06-01
2016,6,SE,Comercial,47248,2016-06-01
2016,6,SE,Outros,54179,2016-06-01
2016,6,SE,Cativo,216584,2016-06-01
2016,6,SE,Residencial,87984,2016-06-01
2016,7,AL,Cativo,356595,2016-07-01
2016,7,AL,Comercial,56828,2016-07-01
2016,7,AL,Industrial,182295,2016-07-01
2016,7,AL,Total,394384,2016-07-01
2016,7,AL,Outros,53514,2016-07-01
2016,7,AL,Residencial,101747,2016-07-01
2016,7,BA,Comercial,272486,2016-07-01
2016,7,BA,Total,1897585,2016-07-01
2016,7,BA,Cativo,1627353,2016-07-01
2016,7,BA,Industrial,727303,2016-07-01
2016,7,BA,Outros,381233,2016-07-01
2016,7,BA,Residencial,516563,2016-07-01
2016,7,CE,Industrial,290313,2016-07-01
2016,7,CE,Residencial,336399,2016-07-01
2016,7,CE,Cativo,825010,2016-07-01
2016,7,CE,Total,1039477,2016-07-01
2016,7,CE,Comercial,188318,2016-07-01
2016,7,CE,Outros,224447,2016-07-01
2016,7,MA,Industrial,88640,2016-07-01
2016,7,MA,Comercial,102937,2016-07-01
2016,7,MA,Cativo,502502,2016-07-01
2016,7,MA,Total,560858,2016-07-01
2016,7,MA,Outros,116977,2016-07-01
2016,7,MA,Residencial,252304,2016-07-01
2016,7,PB,Industrial,133491,2016-07-01
2016,7,PB,Outros,77372,2016-07-01
2016,7,PB,Total,429311,2016-07-01
2016,7,PB,Cativo,339219,2016-07-01
2016,7,PB,Residencial,146731,2016-07-01
2016,7,PB,Comercial,71717,2016-07-01
2016,7,PE,Total,1112561,2016-07-01
2016,7,PE,Outros,190704,2016-07-01
2016,7,PE,Comercial,226294,2016-07-01
2016,7,PE,Cativo,904035,2016-07-01
2016,7,PE,Industrial,324702,2016-07-01
2016,7,PE,Residencial,370861,2016-07-01
2016,7,PI,Outros,66015,2016-07-01
2016,7,PI,Total,272627,2016-07-01
2016,7,PI,Cativo,268775,2016-07-01
2016,7,PI,Comercial,59742,2016-07-01
2016,7,PI,Industrial,20824,2016-07-01
2016,7,PI,Residencial,126046,2016-07-01
2016,7,RN,Total,455191,2016-07-01
2016,7,RN,Comercial,86132,2016-07-01
2016,7,RN,Residencial,165385,2016-07-01
2016,7,RN,Cativo,381804,2016-07-01
2016,7,RN,Outros,95052,2016-07-01
2016,7,RN,Industrial,108622,2016-07-01
2016,7,SE,Outros,53310,2016-07-01
2016,7,SE,Comercial,45265,2016-07-01
2016,7,SE,Total,301680,2016-07-01
2016,7,SE,Residencial,84956,2016-07-01
2016,7,SE,Industrial,118149,2016-07-01
2016,7,SE,Cativo,211634,2016-07-01
2016,8,AL,Total,402411,2016-08-01
2016,8,AL,Residencial,105857,2016-08-01
2016,8,AL,Comercial,59612,2016-08-01
2016,8,AL,Cativo,366762,2016-08-01
2016,8,AL,Industrial,182875,2016-08-01
2016,8,AL,Outros,54067,2016-08-01
2016,8,BA,Cativo,1687344,2016-08-01
2016,8,BA,Residencial,528354,2016-08-01
2016,8,BA,Comercial,291262,2016-08-01
2016,8,BA,Outros,404888,2016-08-01
2016,8,BA,Total,1939835,2016-08-01
2016,8,BA,Industrial,715331,2016-08-01
2016,8,CE,Residencial,331569,2016-08-01
2016,8,CE,Cativo,834786,2016-08-01
2016,8,CE,Outros,231585,2016-08-01
2016,8,CE,Comercial,191645,2016-08-01
2016,8,CE,Total,1013589,2016-08-01
2016,8,CE,Industrial,258790,2016-08-01
2016,8,MA,Comercial,102058,2016-08-01
2016,8,MA,Outros,103003,2016-08-01
2016,8,MA,Total,568189,2016-08-01
2016,8,MA,Residencial,256322,2016-08-01
2016,8,MA,Industrial,106806,2016-08-01
2016,8,MA,Cativo,487324,2016-08-01
2016,8,PB,Comercial,71678,2016-08-01
2016,8,PB,Total,415382,2016-08-01
2016,8,PB,Industrial,117721,2016-08-01
2016,8,PB,Residencial,140929,2016-08-01
2016,8,PB,Outros,85054,2016-08-01
2016,8,PB,Cativo,338397,2016-08-01
2016,8,PE,Industrial,329670,2016-08-01
2016,8,PE,Total,1121990,2016-08-01
2016,8,PE,Residencial,366108,2016-08-01
2016,8,PE,Cativo,894113,2016-08-01
2016,8,PE,Outros,199093,2016-08-01
2016,8,PE,Comercial,227118,2016-08-01
2016,8,PI,Residencial,138634,2016-08-01
2016,8,PI,Comercial,66299,2016-08-01
2016,8,PI,Total,292150,2016-08-01
2016,8,PI,Outros,65498,2016-08-01
2016,8,PI,Industrial,21719,2016-08-01
2016,8,PI,Cativo,288073,2016-08-01
2016,8,RN,Cativo,389519,2016-08-01
2016,8,RN,Outros,101497,2016-08-01
2016,8,RN,Comercial,87919,2016-08-01
2016,8,RN,Residencial,164752,2016-08-01
2016,8,RN,Total,462449,2016-08-01
2016,8,RN,Industrial,108281,2016-08-01
2016,8,SE,Comercial,46451,2016-08-01
2016,8,SE,Cativo,214597,2016-08-01
2016,8,SE,Outros,56439,2016-08-01
2016,8,SE,Residencial,82421,2016-08-01
2016,8,SE,Industrial,117659,2016-08-01
2016,8,SE,Total,302970,2016-08-01
2016,9,AL,Cativo,367586,2016-09-01
2016,9,AL,Outros,65226,2016-09-01
2016,9,AL,Industrial,177748,2016-09-01
2016,9,AL,Comercial,59111,2016-09-01
2016,9,AL,Residencial,101781,2016-09-01
2016,9,AL,Total,403866,2016-09-01
2016,9,BA,Industrial,698015,2016-09-01
2016,9,BA,Cativo,1692689,2016-09-01
2016,9,BA,Outros,411167,2016-09-01
2016,9,BA,Residencial,548515,2016-09-01
2016,9,BA,Comercial,297955,2016-09-01
2016,9,BA,Total,1955652,2016-09-01
2016,9,CE,Comercial,198138,2016-09-01
2016,9,CE,Total,1006298,2016-09-01
2016,9,CE,Outros,241135,2016-09-01
2016,9,CE,Industrial,225550,2016-09-01
2016,9,CE,Cativo,852476,2016-09-01
2016,9,CE,Residencial,341475,2016-09-01
2016,9,MA,Outros,125438,2016-09-01
2016,9,MA,Industrial,104909,2016-09-01
2016,9,MA,Cativo,536160,2016-09-01
2016,9,MA,Total,615120,2016-09-01
2016,9,MA,Comercial,108602,2016-09-01
2016,9,MA,Residencial,276171,2016-09-01
2016,9,PB,Total,439668,2016-09-01
2016,9,PB,Comercial,75342,2016-09-01
2016,9,PB,Residencial,149691,2016-09-01
2016,9,PB,Outros,86582,2016-09-01
2016,9,PB,Industrial,128053,2016-09-01
2016,9,PB,Cativo,351119,2016-09-01
2016,9,PE,Industrial,311476,2016-09-01
2016,9,PE,Comercial,232268,2016-09-01
2016,9,PE,Total,1120880,2016-09-01
2016,9,PE,Residencial,374580,2016-09-01
2016,9,PE,Cativo,900112,2016-09-01
2016,9,PE,Outros,202556,2016-09-01
2016,9,PI,Outros,67788,2016-09-01
2016,9,PI,Residencial,148193,2016-09-01
2016,9,PI,Total,302995,2016-09-01
2016,9,PI,Comercial,67610,2016-09-01
2016,9,PI,Industrial,19404,2016-09-01
2016,9,PI,Cativo,299408,2016-09-01
2016,9,RN,Cativo,400471,2016-09-01
2016,9,RN,Outros,108844,2016-09-01
2016,9,RN,Total,471179,2016-09-01
2016,9,RN,Industrial,104677,2016-09-01
2016,9,RN,Comercial,90159,2016-09-01
2016,9,RN,Residencial,167499,2016-09-01
2016,9,SE,Residencial,86215,2016-09-01
2016,9,SE,Total,308145,2016-09-01
2016,9,SE,Comercial,47321,2016-09-01
2016,9,SE,Cativo,217302,2016-09-01
2016,9,SE,Industrial,117446,2016-09-01
2016,9,SE,Outros,57163,2016-09-01
2016,10,AL,Residencial,104158,2016-10-01
2016,10,AL,Industrial,175589,2016-10-01
2016,10,AL,Total,412677,2016-10-01
2016,10,AL,Cativo,383813,2016-10-01
2016,10,AL,Comercial,61980,2016-10-01
2016,10,AL,Outros,70950,2016-10-01
2016,10,BA,Industrial,731017,2016-10-01
2016,10,BA,Comercial,306765,2016-10-01
2016,10,BA,Cativo,1705504,2016-10-01
2016,10,BA,Outros,396454,2016-10-01
2016,10,BA,Total,1989559,2016-10-01
2016,10,BA,Residencial,555323,2016-10-01
2016,10,CE,Comercial,198955,2016-10-01
2016,10,CE,Residencial,343424,2016-10-01
2016,10,CE,Cativo,850919,2016-10-01
2016,10,CE,Total,991681,2016-10-01
2016,10,CE,Industrial,205782,2016-10-01
2016,10,CE,Outros,243520,2016-10-01
2016,10,MA,Cativo,518037,2016-10-01
2016,10,MA,Total,585538,2016-10-01
2016,10,MA,Outros,116658,2016-10-01
2016,10,MA,Residencial,270984,2016-10-01
2016,10,MA,Comercial,106011,2016-10-01
2016,10,MA,Industrial,91885,2016-10-01
2016,10,PB,Outros,88023,2016-10-01
2016,10,PB,Industrial,127466,2016-10-01
2016,10,PB,Residencial,145862,2016-10-01
2016,10,PB,Total,436770,2016-10-01
2016,10,PB,Cativo,344999,2016-10-01
2016,10,PB,Comercial,75419,2016-10-01
2016,10,PE,Cativo,948662,2016-10-01
2016,10,PE,Residencial,398434,2016-10-01
2016,10,PE,Industrial,326717,2016-10-01
2016,10,PE,Comercial,245099,2016-10-01
2016,10,PE,Outros,211218,2016-10-01
2016,10,PE,Total,1181469,2016-10-01
2016,10,PI,Comercial,66593,2016-10-01
2016,10,PI,Cativo,291822,2016-10-01
2016,10,PI,Total,296038,2016-10-01
2016,10,PI,Residencial,142240,2016-10-01
2016,10,PI,Outros,67536,2016-10-01
2016,10,PI,Industrial,19669,2016-10-01
2016,10,RN,Industrial,103751,2016-10-01
2016,10,RN,Residencial,174507,2016-10-01
2016,10,RN,Comercial,92718,2016-10-01
2016,10,RN,Total,478086,2016-10-01
2016,10,RN,Outros,107110,2016-10-01
2016,10,RN,Cativo,406490,2016-10-01
2016,10,SE,Total,309480,2016-10-01
2016,10,SE,Comercial,48537,2016-10-01
2016,10,SE,Cativo,220604,2016-10-01
2016,10,SE,Outros,61620,2016-10-01
2016,10,SE,Industrial,114276,2016-10-01
2016,10,SE,Residencial,85047,2016-10-01
2016,11,AL,Outros,72327,2016-11-01
2016,11,AL,Comercial,64899,2016-11-01
2016,11,AL,Total,420779,2016-11-01
2016,11,AL,Cativo,390015,2016-11-01
2016,11,AL,Residencial,110702,2016-11-01
2016,11,AL,Industrial,172851,2016-11-01
2016,11,BA,Industrial,711767,2016-11-01
2016,11,BA,Outros,400833,2016-11-01
2016,11,BA,Cativo,1726668,2016-11-01
2016,11,BA,Residencial,579105,2016-11-01
2016,11,BA,Total,2012128,2016-11-01
2016,11,BA,Comercial,320423,2016-11-01
2016,11,CE,Industrial,207359,2016-11-01
2016,11,CE,Residencial,344825,2016-11-01
2016,11,CE,Outros,245191,2016-11-01
2016,11,CE,Comercial,200940,2016-11-01
2016,11,CE,Cativo,854019,2016-11-01
2016,11,CE,Total,998315,2016-11-01
2016,11,MA,Comercial,107097,2016-11-01
2016,11,MA,Residencial,277462,2016-11-01
2016,11,MA,Total,609230,2016-11-01
2016,11,MA,Cativo,526872,2016-11-01
2016,11,MA,Industrial,106224,2016-11-01
2016,11,MA,Outros,118447,2016-11-01
2016,11,PB,Total,443648,2016-11-01
2016,11,PB,Residencial,156715,2016-11-01
2016,11,PB,Industrial,116852,2016-11-01
2016,11,PB,Cativo,358928,2016-11-01
2016,11,PB,Outros,91294,2016-11-01
2016,11,PB,Comercial,78787,2016-11-01
2016,11,PE,Total,1199775,2016-11-01
2016,11,PE,Industrial,325100,2016-11-01
