ano,mes,regiao,tipo_consumo,consumo,data
2020,12,Centro-Oeste,Total,3413595,2020-12-01
2020,12,Nordeste,Cativo,5151143,2020-12-01
2020,12,Nordeste,Comercial,1178769,2020-12-01
2020,12,Nordeste,Industrial,1831070,2020-12-01
2020,12,Nordeste,Outros,1354386,2020-12-01
2020,12,Nordeste,Residencial,2741441,2020-12-01
2020,12,Nordeste,Total,7105675,2020-12-01
2020,12,Norte,Cativo,1728016,2020-12-01
2020,12,Norte,Comercial,435345,2020-12-01
2020,12,Norte,Industrial,1276700,2020-12-01
2020,12,Norte,Outros,422827,2020-12-01
2020,12,Norte,Residencial,856863,2020-12-01
2020,12,Norte,Total,2991748,2020-12-01
2020,12,Sudeste,Cativo,12250848,2020-12-01
2020,12,Sudeste,Comercial,3965807,2020-12-01
2020,12,Sudeste,Industrial,7832767,2020-12-01
2020,12,Sudeste,Outros,2630928,2020-12-01
2020,12,Sudeste,Residencial,6377970,2020-12-01
2020,12,Sudeste,Total,20807478,2020-12-01
2020,12,Sul,Cativo,5052330,2020-12-01
2020,12,Sul,Comercial,1309577,2020-12-01
2020,12,Sul,Industrial,2875935,2020-12-01
2020,12,Sul,Outros,1540548,2020-12-01
2020,12,Sul,Residencial,2116827,2020-12-01
2020,12,Sul,Total,7842893,2020-12-01
2021,1,Centro-Oeste,Cativo,2349060,2021-01-01
2021,1,Centro-Oeste,Comercial,576187,2021-01-01
2021,1,Centro-Oeste,Industrial,807460,2021-01-01
2021,1,Centro-Oeste,Outros,618049,2021-01-01
2021,1,Centro-Oeste,Residencial,1183628,2021-01-01
2021,1,Centro-Oeste,Total,3185330,2021-01-01
2021,1,Nordeste,Cativo,5427833,2021-01-01
2021,1,Nordeste,Comercial,1220211,2021-01-01
2021,1,Nordeste,Industrial,1915457,2021-01-01
2021,1,Nordeste,Outros,1520879,2021-01-01
2021,1,Nordeste,Residencial,2763243,2021-01-01
2021,1,Nordeste,Total,7419800,2021-01-01
2021,1,Norte,Cativo,1616692,2021-01-01
2021,1,Norte,Comercial,388693,2021-01-01
2021,1,Norte,Industrial,1269515,2021-01-01
2021,1,Norte,Outros,385706,2021-01-01
2021,1,Norte,Residencial,829316,2021-01-01
2021,1,Norte,Total,2873238,2021-01-01
2021,1,Sudeste,Cativo,12709695,2021-01-01
2021,1,Sudeste,Comercial,4120380,2021-01-01
2021,1,Sudeste,Industrial,8018280,2021-01-01
2021,1,Sudeste,Outros,2754627,2021-01-01
2021,1,Sudeste,Residencial,6604400,2021-01-01
2021,1,Sudeste,Total,21497693,2021-01-01
2021,1,Sul,Cativo,5260544,2021-01-01
2021,1,Sul,Comercial,1348623,2021-01-01
2021,1,Sul,Industrial,2836725,2021-01-01
2021,1,Sul,Outros,1658470,2021-01-01
2021,1,Sul,Residencial,2273433,2021-01-01
2021,1,Sul,Total,8117256,2021-01-01
2021,2,Centro-Oeste,Cativo,2362011,2021-02-01
2021,2,Centro-Oeste,Comercial,599517,2021-02-01
2021,2,Centro-Oeste,Industrial,810029,2021-02-01
2021,2,Centro-Oeste,Outros,663644,2021-02-01
2021,2,Centro-Oeste,Residencial,1099084,2021-02-01
2021,2,Centro-Oeste,Total,3172279,2021-02-01
2021,2,Nordeste,Cativo,5163977,2021-02-01
2021,2,Nordeste,Comercial,1192504,2021-02-01
2021,2,Nordeste,Industrial,1833662,2021-02-01
2021,2,Nordeste,Outros,1393992,2021-02-01
2021,2,Nordeste,Residencial,2623490,2021-02-01
2021,2,Nordeste,Total,7043657,2021-02-01
2021,2,Norte,Cativo,1567042,2021-02-01
2021,2,Norte,Comercial,368357,2021-02-01
2021,2,Norte,Industrial,1209841,2021-02-01
2021,2,Norte,Outros,380294,2021-02-01
2021,2,Norte,Residencial,798262,2021-02-01
2021,2,Norte,Total,2756763,2021-02-01
2021,2,Sudeste,Cativo,12174417,2021-02-01
2021,2,Sudeste,Comercial,3989919,2021-02-01
2021,2,Sudeste,Industrial,7688677,2021-02-01
2021,2,Sudeste,Outros,2648254,2021-02-01
2021,2,Sudeste,Residencial,6235405,2021-02-01
2021,2,Sudeste,Total,20562260,2021-02-01
2021,2,Sul,Cativo,5164508,2021-02-01
2021,2,Sul,Comercial,1380637,2021-02-01
2021,2,Sul,Industrial,2849239,2021-02-01
2021,2,Sul,Outros,1622628,2021-02-01
2021,2,Sul,Residencial,2119583,2021-02-01
2021,2,Sul,Total,7972091,2021-02-01
2021,3,Centro-Oeste,Cativo,2385991,2021-03-01
2021,3,Centro-Oeste,Comercial,613877,2021-03-01
2021,3,Centro-Oeste,Industrial,879131,2021-03-01
2021,3,Centro-Oeste,Outros,634255,2021-03-01
2021,3,Centro-Oeste,Residencial,1150852,2021-03-01
2021,3,Centro-Oeste,Total,3278121,2021-03-01
2021,3,Nordeste,Cativo,5217970,2021-03-01
2021,3,Nordeste,Comercial,1188982,2021-03-01
2021,3,Nordeste,Industrial,1948580,2021-03-01
2021,3,Nordeste,Outros,1375849,2021-03-01
2021,3,Nordeste,Residencial,2731573,2021-03-01
2021,3,Nordeste,Total,7244994,2021-03-01
2021,3,Norte,Cativo,1585548,2021-03-01
2021,3,Norte,Comercial,381054,2021-03-01
2021,3,Norte,Industrial,1313110,2021-03-01
2021,3,Norte,Outros,385730,2021-03-01
2021,3,Norte,Residencial,811546,2021-03-01
2021,3,Norte,Total,2891447,2021-03-01
2021,3,Sudeste,Cativo,13199973,2021-03-01
2021,3,Sudeste,Comercial,4447536,2021-03-01
2021,3,Sudeste,Industrial,8391604,2021-03-01
2021,3,Sudeste,Outros,2792555,2021-03-01
2021,3,Sudeste,Residencial,6357288,2021-03-01
2021,3,Sudeste,Total,21988990,2021-03-01
2021,3,Sul,Cativo,5231364,2021-03-01
2021,3,Sul,Comercial,1402153,2021-03-01
2021,3,Sul,Industrial,3060928,2021-03-01
2021,3,Sul,Outros,1589686,2021-03-01
2021,3,Sul,Residencial,2205118,2021-03-01
2021,3,Sul,Total,8257889,2021-03-01
2021,4,Centro-Oeste,Cativo,2435237,2021-04-01
2021,4,Centro-Oeste,Comercial,588813,2021-04-01
2021,4,Centro-Oeste,Industrial,848029,2021-04-01
2021,4,Centro-Oeste,Outros,647949,2021-04-01
2021,4,Centro-Oeste,Residencial,1203490,2021-04-01
2021,4,Centro-Oeste,Total,3288284,2021-04-01
2021,4,Nordeste,Cativo,5270225,2021-04-01
2021,4,Nordeste,Comercial,1151477,2021-04-01
2021,4,Nordeste,Industrial,1867036,2021-04-01
2021,4,Nordeste,Outros,1408218,2021-04-01
2021,4,Nordeste,Residencial,2778753,2021-04-01
2021,4,Nordeste,Total,7205495,2021-04-01
2021,4,Norte,Cativo,1682609,2021-04-01
2021,4,Norte,Comercial,407648,2021-04-01
2021,4,Norte,Industrial,1315159,2021-04-01
2021,4,Norte,Outros,400417,2021-04-01
2021,4,Norte,Residencial,863583,2021-04-01
2021,4,Norte,Total,2986816,2021-04-01
2021,4,Sudeste,Cativo,12297601,2021-04-01
2021,4,Sudeste,Comercial,3786100,2021-04-01
2021,4,Sudeste,Industrial,8105555,2021-04-01
2021,4,Sudeste,Outros,2780075,2021-04-01
2021,4,Sudeste,Residencial,6390168,2021-04-01
2021,4,Sudeste,Total,21061904,2021-04-01
2021,4,Sul,Cativo,5144640,2021-04-01
2021,4,Sul,Comercial,1353177,2021-04-01
2021,4,Sul,Industrial,3077863,2021-04-01
2021,4,Sul,Outros,1561001,2021-04-01
2021,4,Sul,Residencial,2122890,2021-04-01
2021,4,Sul,Total,8114933,2021-04-01
2021,5,Centro-Oeste,Cativo,2328543,2021-05-01
2021,5,Centro-Oeste,Comercial,570580,2021-05-01
2021,5,Centro-Oeste,Industrial,888662,2021-05-01
2021,5,Centro-Oeste,Outros,696706,2021-05-01
2021,5,Centro-Oeste,Residencial,1067690,2021-05-01
2021,5,Centro-Oeste,Total,3223641,2021-05-01
2021,5,Nordeste,Cativo,4951046,2021-05-01
2021,5,Nordeste,Comercial,1139562,2021-05-01
2021,5,Nordeste,Industrial,1939635,2021-05-01
2021,5,Nordeste,Outros,1353653,2021-05-01
2021,5,Nordeste,Residencial,2541569,2021-05-01
2021,5,Nordeste,Total,6974425,2021-05-01
2021,5,Norte,Cativo,1691194,2021-05-01
2021,5,Norte,Comercial,427601,2021-05-01
2021,5,Norte,Industrial,1363386,2021-05-01
2021,5,Norte,Outros,404656,2021-05-01
2021,5,Norte,Residencial,857415,2021-05-01
2021,5,Norte,Total,3053065,2021-05-01
2021,5,Sudeste,Cativo,11269698,2021-05-01
2021,5,Sudeste,Comercial,3471489,2021-05-01
2021,5,Sudeste,Industrial,8037541,2021-05-01
2021,5,Sudeste,Outros,2818451,2021-05-01
2021,5,Sudeste,Residencial,5626105,2021-05-01
2021,5,Sudeste,Total,19953593,2021-05-01
2021,5,Sul,Cativo,4605668,2021-05-01
2021,5,Sul,Comercial,1228533,2021-05-01
2021,5,Sul,Industrial,3032617,2021-05-01
2021,5,Sul,Outros,1437444,2021-05-01
2021,5,Sul,Residencial,1881303,2021-05-01
2021,5,Sul,Total,7579901,2021-05-01
2021,6,Centro-Oeste,Cativo,2431812,2021-06-01
2021,6,Centro-Oeste,Comercial,579037,2021-06-01
2021,6,Centro-Oeste,Industrial,877106,2021-06-01
2021,6,Centro-Oeste,Outros,732843,2021-06-01
2021,6,Centro-Oeste,Residencial,1119336,2021-06-01
2021,6,Centro-Oeste,Total,3308327,2021-06-01
2021,6,Nordeste,Cativo,5069126,2021-06-01
2021,6,Nordeste,Comercial,1149254,2021-06-01
2021,6,Nordeste,Industrial,1850535,2021-06-01
2021,6,Nordeste,Outros,1427070,2021-06-01
2021,6,Nordeste,Residencial,2567471,2021-06-01
2021,6,Nordeste,Total,6994338,2021-06-01
2021,6,Norte,Cativo,1731263,2021-06-01
2021,6,Norte,Comercial,442568,2021-06-01
2021,6,Norte,Industrial,1310657,2021-06-01
2021,6,Norte,Outros,400641,2021-06-01
2021,6,Norte,Residencial,890067,2021-06-01
2021,6,Norte,Total,3043947,2021-06-01
2021,6,Sudeste,Cativo,11119671,2021-06-01
2021,6,Sudeste,Comercial,3466519,2021-06-01
2021,6,Sudeste,Industrial,7998324,2021-06-01
2021,6,Sudeste,Outros,2737377,2021-06-01
2021,6,Sudeste,Residencial,5549611,2021-06-01
2021,6,Sudeste,Total,19751838,2021-06-01
2021,6,Sul,Cativo,4449425,2021-06-01
2021,6,Sul,Comercial,1143919,2021-06-01
2021,6,Sul,Industrial,2962468,2021-06-01
2021,6,Sul,Outros,1350488,2021-06-01
2021,6,Sul,Residencial,1873582,2021-06-01
2021,6,Sul,Total,7330461,2021-06-01
2021,7,Centro-Oeste,Cativo,2258759,2021-07-01
2021,7,Centro-Oeste,Comercial,544013,2021-07-01
2021,7,Centro-Oeste,Industrial,891376,2021-07-01
2021,7,Centro-Oeste,Outros,725438,2021-07-01
2021,7,Centro-Oeste,Residencial,1000702,2021-07-01
2021,7,Centro-Oeste,Total,3161533,2021-07-01
2021,7,Nordeste,Cativo,4923851,2021-07-01
2021,7,Nordeste,Comercial,1139049,2021-07-01
2021,7,Nordeste,Industrial,1974074,2021-07-01
2021,7,Nordeste,Outros,1402124,2021-07-01
2021,7,Nordeste,Residencial,2479000,2021-07-01
2021,7,Nordeste,Total,6994254,2021-07-01
2021,7,Norte,Cativo,1701341,2021-07-01
2021,7,Norte,Comercial,443518,2021-07-01
2021,7,Norte,Industrial,1334012,2021-07-01
2021,7,Norte,Outros,404054,2021-07-01
2021,7,Norte,Residencial,852596,2021-07-01
2021,7,Norte,Total,3034190,2021-07-01
2021,7,Sudeste,Cativo,10843302,2021-07-01
2021,7,Sudeste,Comercial,3333259,2021-07-01
2021,7,Sudeste,Industrial,8071366,2021-07-01
2021,7,Sudeste,Outros,2719411,2021-07-01
2021,7,Sudeste,Residencial,5404188,2021-07-01
2021,7,Sudeste,Total,19528231,2021-07-01
2021,7,Sul,Cativo,4514371,2021-07-01
2021,7,Sul,Comercial,1151508,2021-07-01
2021,7,Sul,Industrial,3034383,2021-07-01
2021,7,Sul,Outros,1322291,2021-07-01
2021,7,Sul,Residencial,1964096,2021-07-01
2021,7,Sul,Total,7472281,2021-07-01
2021,8,Centro-Oeste,Cativo,2309476,2021-08-01
2021,8,Centro-Oeste,Comercial,569770,2021-08-01
2021,8,Centro-Oeste,Industrial,905628,2021-08-01
2021,8,Centro-Oeste,Outros,753926,2021-08-01
2021,8,Centro-Oeste,Residencial,1010657,2021-08-01
2021,8,Centro-Oeste,Total,3239986,2021-08-01
2021,8,Nordeste,Cativo,4984349,2021-08-01
2021,8,Nordeste,Comercial,1165372,2021-08-01
2021,8,Nordeste,Industrial,1990911,2021-08-01
2021,8,Nordeste,Outros,1491546,2021-08-01
2021,8,Nordeste,Residencial,2462665,2021-08-01
2021,8,Nordeste,Total,7110499,2021-08-01
2021,8,Norte,Cativo,1815419,2021-08-01
2021,8,Norte,Comercial,498123,2021-08-01
2021,8,Norte,Industrial,1334303,2021-08-01
2021,8,Norte,Outros,404114,2021-08-01
2021,8,Norte,Residencial,908322,2021-08-01
2021,8,Norte,Total,3144874,2021-08-01
2021,8,Sudeste,Cativo,11027949,2021-08-01
2021,8,Sudeste,Comercial,3404058,2021-08-01
2021,8,Sudeste,Industrial,8131902,2021-08-01
2021,8,Sudeste,Outros,2791945,2021-08-01
2021,8,Sudeste,Residencial,5472930,2021-08-01
2021,8,Sudeste,Total,19800840,2021-08-01
2021,8,Sul,Cativo,4588054,2021-08-01
2021,8,Sul,Comercial,1206158,2021-08-01
2021,8,Sul,Industrial,3084581,2021-08-01
2021,8,Sul,Outros,1339045,2021-08-01
2021,8,Sul,Residencial,1982015,2021-08-01
2021,8,Sul,Total,7611804,2021-08-01
2021,9,Centro-Oeste,Cativo,2660116,2021-09-01
2021,9,Centro-Oeste,Comercial,660706,2021-09-01
2021,9,Centro-Oeste,Industrial,875661,2021-09-01
2021,9,Centro-Oeste,Outros,789435,2021-09-01
2021,9,Centro-Oeste,Residencial,1250426,2021-09-01
2021,9,Centro-Oeste,Total,3576233,2021-09-01
2021,9,Nordeste,Cativo,5147190,2021-09-01
2021,9,Nordeste,Comercial,1196066,2021-09-01
2021,9,Nordeste,Industrial,1906429,2021-09-01
2021,9,Nordeste,Outros,1527398,2021-09-01
2021,9,Nordeste,Residencial,2560692,2021-09-01
2021,9,Nordeste,Total,7190592,2021-09-01
2021,9,Norte,Cativo,1879235,2021-09-01
2021,9,Norte,Comercial,473404,2021-09-01
2021,9,Norte,Industrial,1298109,2021-09-01
2021,9,Norte,Outros,427363,2021-09-01
2021,9,Norte,Residencial,973478,2021-09-01
2021,9,Norte,Total,3172365,2021-09-01
2021,9,Sudeste,Cativo,11873862,2021-09-01
2021,9,Sudeste,Comercial,3738707,2021-09-01
2021,9,Sudeste,Industrial,8101518,2021-09-01
2021,9,Sudeste,Outros,2848957,2021-09-01
2021,9,Sudeste,Residencial,5975070,2021-09-01
2021,9,Sudeste,Total,20664257,2021-09-01
2021,9,Sul,Cativo,4423935,2021-09-01
2021,9,Sul,Comercial,1205795,2021-09-01
2021,9,Sul,Industrial,2987845,2021-09-01
2021,9,Sul,Outros,1318708,2021-09-01
2021,9,Sul,Residencial,1836741,2021-09-01
2021,9,Sul,Total,7349094,2021-09-01
2021,10,Centro-Oeste,Cativo,2679064,2021-10-01
2021,10,Centro-Oeste,Comercial,660948,2021-10-01
2021,10,Centro-Oeste,Industrial,902861,2021-10-01
2021,10,Centro-Oeste,Outros,787618,2021-10-01
2021,10,Centro-Oeste,Residencial,1260244,2021-10-01
2021,10,Centro-Oeste,Total,3611676,2021-10-01
2021,10,Nordeste,Cativo,5371331,2021-10-01
2021,10,Nordeste,Comercial,1261748,2021-10-01
2021,10,Nordeste,Industrial,1978228,2021-10-01
2021,10,Nordeste,Outros,1621072,2021-10-01
2021,10,Nordeste,Residencial,2679146,2021-10-01
2021,10,Nordeste,Total,7540203,2021-10-01
2021,10,Norte,Cativo,1875759,2021-10-01
2021,10,Norte,Comercial,477734,2021-10-01
2021,10,Norte,Industrial,1327001,2021-10-01
2021,10,Norte,Outros,435175,2021-10-01
2021,10,Norte,Residencial,961853,2021-10-01
2021,10,Norte,Total,3201774,2021-10-01
2021,10,Sudeste,Cativo,11716398,2021-10-01
2021,10,Sudeste,Comercial,3852143,2021-10-01
2021,10,Sudeste,Industrial,8304662,2021-10-01
2021,10,Sudeste,Outros,2880267,2021-10-01
2021,10,Sudeste,Residencial,5758805,2021-10-01
2021,10,Sudeste,Total,20795882,2021-10-01
2021,10,Sul,Cativo,4452854,2021-10-01
2021,10,Sul,Comercial,1236575,2021-10-01
2021,10,Sul,Industrial,3031085,2021-10-01
2021,10,Sul,Outros,1301339,2021-10-01
2021,10,Sul,Residencial,1878101,2021-10-01
2021,10,Sul,Total,7447104,2021-10-01
2021,11,Centro-Oeste,Cativo,2460101,2021-11-01
2021,11,Centro-Oeste,Comercial,634384,2021-11-01
2021,11,Centro-Oeste,Industrial,881776,2021-11-01
2021,11,Centro-Oeste,Outros,712447,2021-11-01
2021,11,Centro-Oeste,Residencial,1146709,2021-11-01
2021,11,Centro-Oeste,Total,3375321,2021-11-01
2021,11,Nordeste,Cativo,5332544,2021-11-01
2021,11,Nordeste,Comercial,1287866,2021-11-01
2021,11,Nordeste,Industrial,1968415,2021-11-01
2021,11,Nordeste,Outros,1559962,2021-11-01
2021,11,Nordeste,Residencial,2668148,2021-11-01
2021,11,Nordeste,Total,7484402,2021-11-01
2021,11,Norte,Cativo,1831858,2021-11-01
2021,11,Norte,Comercial,461985,2021-11-01
2021,11,Norte,Industrial,1333164,2021-11-01
2021,11,Norte,Outros,422472,2021-11-01
2021,11,Norte,Residencial,943439,2021-11-01
2021,11,Norte,Total,3161069,2021-11-01
2021,11,Sudeste,Cativo,11243406,2021-11-01
2021,11,Sudeste,Comercial,3790802,2021-11-01
2021,11,Sudeste,Industrial,8173291,2021-11-01
2021,11,Sudeste,Outros,2598786,2021-11-01
2021,11,Sudeste,Residencial,5674135,2021-11-01
2021,11,Sudeste,Total,20237018,2021-11-01
2021,11,Sul,Cativo,4597484,2021-11-01
2021,11,Sul,Comercial,1309592,2021-11-01
2021,11,Sul,Industrial,3001770,2021-11-01
2021,11,Sul,Outros,1355021,2021-11-01
2021,11,Sul,Residencial,1945065,2021-11-01
2021,11,Sul,Total,7611453,2021-11-01
2021,12,Centro-Oeste,Cativo,2511918,2021-12-01
2021,12,Centro-Oeste,Comercial,649538,2021-12-01
2021,12,Centro-Oeste,Industrial,871830,2021-12-01
2021,12,Centro-Oeste,Outros,685812,2021-12-01
2021,12,Centro-Oeste,Residencial,1214615,2021-12-01
2021,12,Centro-Oeste,Total,3421797,2021-12-01
2021,12,Nordeste,Cativo,5484384,2021-12-01
2021,12,Nordeste,Comercial,1335983,2021-12-01
2021,12,Nordeste,Industrial,2017872,2021-12-01
2021,12,Nordeste,Outros,1529241,2021-12-01
2021,12,Nordeste,Residencial,2831638,2021-12-01
2021,12,Nordeste,Total,7714745,2021-12-01
2021,12,Norte,Cativo,1797648,2021-12-01
2021,12,Norte,Comercial,460737,2021-12-01
2021,12,Norte,Industrial,1348228,2021-12-01
2021,12,Norte,Outros,418373,2021-12-01
2021,12,Norte,Residencial,931823,2021-12-01
2021,12,Norte,Total,3159172,2021-12-01
2021,12,Sudeste,Cativo,11841609,2021-12-01
2021,12,Sudeste,Comercial,4076274,2021-12-01
2021,12,Sudeste,Industrial,7969824,2021-12-01
2021,12,Sudeste,Outros,2653147,2021-12-01
2021,12,Sudeste,Residencial,6024667,2021-12-01
2021,12,Sudeste,Total,20723918,2021-12-01
2021,12,Sul,Cativo,4996235,2021-12-01
2021,12,Sul,Comercial,1436918,2021-12-01
2021,12,Sul,Industrial,2866377,2021-12-01
2021,12,Sul,Outros,1510918,2021-12-01
2021,12,Sul,Residencial,2082090,2021-12-01
2021,12,Sul,Total,7896308,2021-12-01
2022,1,Centro-Oeste,Cativo,2363697,2022-01-01
2022,1,Centro-Oeste,Comercial,624764,2022-01-01
2022,1,Centro-Oeste,Industrial,835904,2022-01-01
2022,1,Centro-Oeste,Outros,636380,2022-01-01
2022,1,Centro-Oeste,Residencial,1157090,2022-01-01
2022,1,Centro-Oeste,Total,3254142,2022-01-01
2022,1,Nordeste,Cativo,5146857,2022-01-01
2022,1,Nordeste,Comercial,1274011,2022-01-01
2022,1,Nordeste,Industrial,1905271,2022-01-01
2022,1,Nordeste,Outros,1403299,2022-01-01
2022,1,Nordeste,Residencial,2687340,2022-01-01
2022,1,Nordeste,Total,7269932,2022-01-01
2022,1,Norte,Cativo,1694672,2022-01-01
2022,1,Norte,Comercial,427671,2022-01-01
2022,1,Norte,Industrial,1330046,2022-01-01
2022,1,Norte,Outros,397337,2022-01-01
2022,1,Norte,Residencial,878644,2022-01-01
2022,1,Norte,Total,3033705,2022-01-01
2022,1,Sudeste,Cativo,11555370,2022-01-01
2022,1,Sudeste,Comercial,4127414,2022-01-01
2022,1,Sudeste,Industrial,7806271,2022-01-01
2022,1,Sudeste,Outros,2547934,2022-01-01
2022,1,Sudeste,Residencial,5992621,2022-01-01
2022,1,Sudeste,Total,20474244,2022-01-01
2022,1,Sul,Cativo,5390501,2022-01-01
2022,1,Sul,Comercial,1515132,2022-01-01
2022,1,Sul,Industrial,2899931,2022-01-01
2022,1,Sul,Outros,1737944,2022-01-01
2022,1,Sul,Residencial,2347817,2022-01-01
2022,1,Sul,Total,8500827,2022-01-01
2022,2,Centro-Oeste,Cativo,2335487,2022-02-01
2022,2,Centro-Oeste,Comercial,629568,2022-02-01
2022,2,Centro-Oeste,Industrial,813266,2022-02-01
2022,2,Centro-Oeste,Outros,629486,2022-02-01
2022,2,Centro-Oeste,Residencial,1129226,2022-02-01
2022,2,Centro-Oeste,Total,3201550,2022-02-01
2022,2,Nordeste,Cativo,4933162,2022-02-01
2022,2,Nordeste,Comercial,1232054,2022-02-01
2022,2,Nordeste,Industrial,1847023,2022-02-01
2022,2,Nordeste,Outros,1343708,2022-02-01
2022,2,Nordeste,Residencial,2575406,2022-02-01
2022,2,Nordeste,Total,6998204,2022-02-01
2022,2,Norte,Cativo,1612642,2022-02-01
2022,2,Norte,Comercial,410378,2022-02-01
2022,2,Norte,Industrial,1157056,2022-02-01
2022,2,Norte,Outros,377748,2022-02-01
2022,2,Norte,Residencial,829747,2022-02-01
2022,2,Norte,Total,2774940,2022-02-01
2022,2,Sudeste,Cativo,11614547,2022-02-01
2022,2,Sudeste,Comercial,4152446,2022-02-01
2022,2,Sudeste,Industrial,7655390,2022-02-01
2022,2,Sudeste,Outros,2482781,2022-02-01
2022,2,Sudeste,Residencial,6037499,2022-02-01
2022,2,Sudeste,Total,20328120,2022-02-01
2022,2,Sul,Cativo,5392839,2022-02-01
2022,2,Sul,Comercial,1554088,2022-02-01
2022,2,Sul,Industrial,2960133,2022-02-01
2022,2,Sul,Outros,1685346,2022-02-01
2022,2,Sul,Residencial,2348274,2022-02-01
2022,2,Sul,Total,8547847,2022-02-01
2022,3,Centro-Oeste,Cativo,2448528,2022-03-01
2022,3,Centro-Oeste,Comercial,677418,2022-03-01
2022,3,Centro-Oeste,Industrial,861484,2022-03-01
2022,3,Centro-Oeste,Outros,638672,2022-03-01
2022,3,Centro-Oeste,Residencial,1194910,2022-03-01
2022,3,Centro-Oeste,Total,3372489,2022-03-01
2022,3,Nordeste,Cativo,5262571,2022-03-01
2022,3,Nordeste,Comercial,1279675,2022-03-01
2022,3,Nordeste,Industrial,1966522,2022-03-01
2022,3,Nordeste,Outros,1408024,2022-03-01
2022,3,Nordeste,Residencial,2805340,2022-03-01
2022,3,Nordeste,Total,7459573,2022-03-01
2022,3,Norte,Cativo,1745763,2022-03-01
2022,3,Norte,Comercial,449735,2022-03-01
2022,3,Norte,Industrial,1245403,2022-03-01
2022,3,Norte,Outros,421691,2022-03-01
2022,3,Norte,Residencial,886751,2022-03-01
2022,3,Norte,Total,3003593,2022-03-01
2022,3,Sudeste,Cativo,12718479,2022-03-01
2022,3,Sudeste,Comercial,4399863,2022-03-01
2022,3,Sudeste,Industrial,8275729,2022-03-01
2022,3,Sudeste,Outros,2751218,2022-03-01
2022,3,Sudeste,Residencial,6641312,2022-03-01
2022,3,Sudeste,Total,22068128,2022-03-01
2022,3,Sul,Cativo,5439297,2022-03-01
2022,3,Sul,Comercial,1596203,2022-03-01
2022,3,Sul,Industrial,3135337,2022-03-01
2022,3,Sul,Outros,1644752,2022-03-01
2022,3,Sul,Residencial,2392260,2022-03-01
2022,3,Sul,Total,8768558,2022-03-01
2022,4,Centro-Oeste,Cativo,2481181,2022-04-01
2022,4,Centro-Oeste,Comercial,671890,2022-04-01
2022,4,Centro-Oeste,Industrial,880108,2022-04-01
2022,4,Centro-Oeste,Outros,691290,2022-04-01
2022,4,Centro-Oeste,Residencial,1163839,2022-04-01
2022,4,Centro-Oeste,Total,3407131,2022-04-01
2022,4,Nordeste,Cativo,5075876,2022-04-01
2022,4,Nordeste,Comercial,1250739,2022-04-01
2022,4,Nordeste,Industrial,1962950,2022-04-01
2022,4,Nordeste,Outros,1398203,2022-04-01
2022,4,Nordeste,Residencial,2628480,2022-04-01
2022,4,Nordeste,Total,7240384,2022-04-01
2022,4,Norte,Cativo,1702871,2022-04-01
2022,4,Norte,Comercial,444194,2022-04-01
2022,4,Norte,Industrial,1220478,2022-04-01
2022,4,Norte,Outros,409633,2022-04-01
2022,4,Norte,Residencial,860989,2022-04-01
2022,4,Norte,Total,2935302,2022-04-01
2022,4,Sudeste,Cativo,12269120,2022-04-01
2022,4,Sudeste,Comercial,4437417,2022-04-01
2022,4,Sudeste,Industrial,8334287,2022-04-01
2022,4,Sudeste,Outros,2690931,2022-04-01
2022,4,Sudeste,Residencial,6255457,2022-04-01
2022,4,Sudeste,Total,21718097,2022-04-01
2022,4,Sul,Cativo,4764087,2022-04-01
2022,4,Sul,Comercial,1425072,2022-04-01
2022,4,Sul,Industrial,3036336,2022-04-01
2022,4,Sul,Outros,1485234,2022-04-01
2022,4,Sul,Residencial,1963267,2022-04-01
2022,4,Sul,Total,7909913,2022-04-01
2022,5,Centro-Oeste,Cativo,2430376,2022-05-01
2022,5,Centro-Oeste,Comercial,640803,2022-05-01
2022,5,Centro-Oeste,Industrial,879064,2022-05-01
2022,5,Centro-Oeste,Outros,708762,2022-05-01
2022,5,Centro-Oeste,Residencial,1126352,2022-05-01
2022,5,Centro-Oeste,Total,3354986,2022-05-01
2022,5,Nordeste,Cativo,5124905,2022-05-01
2022,5,Nordeste,Comercial,1243011,2022-05-01
2022,5,Nordeste,Industrial,1931988,2022-05-01
2022,5,Nordeste,Outros,1418417,2022-05-01
2022,5,Nordeste,Residencial,2676004,2022-05-01
2022,5,Nordeste,Total,7269428,2022-05-01
2022,5,Norte,Cativo,1783264,2022-05-01
2022,5,Norte,Comercial,436800,2022-05-01
2022,5,Norte,Industrial,1301783,2022-05-01
2022,5,Norte,Outros,461900,2022-05-01
2022,5,Norte,Residencial,899518,2022-05-01
2022,5,Norte,Total,3100008,2022-05-01
2022,5,Sudeste,Cativo,11406983,2022-05-01
2022,5,Sudeste,Comercial,4001913,2022-05-01
2022,5,Sudeste,Industrial,8345361,2022-05-01
2022,5,Sudeste,Outros,2740248,2022-05-01
2022,5,Sudeste,Residencial,5701318,2022-05-01
2022,5,Sudeste,Total,20788846,2022-05-01
2022,5,Sul,Cativo,4378181,2022-05-01
2022,5,Sul,Comercial,1279601,2022-05-01
2022,5,Sul,Industrial,3042103,2022-05-01
2022,5,Sul,Outros,1341243,2022-05-01
2022,5,Sul,Residencial,1873781,2022-05-01
2022,5,Sul,Total,7536735,2022-05-01
